Transaction_ID,Customer_ID,Amount,Payment_Method,Location,Risk_Score,Risk_Level,Fraud_Reason,Transaction_Date,Transaction_Time
TXN00086781,CUST01486,22544.04,UPI,Kolkata,10,Low,Unusual Hour,2024-07-03,06:51:06
TXN00046865,CUST02236,22501.45,UPI,Ranchi,10,Low,Repeated Failed Attempts,2021-05-12,01:39:59
TXN00093704,CUST09616,22171.31,UPI,Nashik,10,Low,Unusual Hour,2023-01-04,00:09:48
TXN00039831,CUST08688,21570.62,UPI,Bhopal,10,Low,Velocity Attack,2021-06-21,01:17:16
TXN00080270,CUST03323,21521.31,Net Banking,Patna,10,Low,Unusual Hour,2025-04-29,12:41:56
TXN00038599,CUST00893,21471.43,AEPS,Mumbai,10,Low,Unusual Hour,2022-11-10,11:13:48
TXN00062126,CUST06711,21136.32,UPI,Hyderabad,10,Low,Unusual Hour,2025-08-06,16:39:41
TXN00086578,CUST04728,20971.81,UPI,Lucknow,10,Low,Unusual Hour,2024-08-11,12:59:10
TXN00014236,CUST03731,20835.53,Wallet,Kochi,10,Low,Unusual Hour,2022-07-26,06:03:03
TXN00008510,CUST00383,20645.79,UPI,Mumbai,10,Low,Velocity Attack,2021-10-22,01:21:17
TXN00012832,CUST04716,20214.38,UPI,Surat,10,Low,Unusual Hour,2021-10-28,10:26:08
TXN00000900,CUST04286,20015.52,Credit Card,Lucknow,10,Low,Unusual Hour,2021-07-28,15:42:13
TXN00016228,CUST03760,18114.78,UPI,Thane,10,Low,Repeated Failed Attempts,2023-02-13,00:41:55
TXN00011190,CUST03027,17976.21,UPI,Mysuru,10,Low,Velocity Attack,2022-11-13,00:10:42
TXN00043570,CUST06586,17302.1,UPI,Coimbatore,10,Low,Unusual Hour,2024-08-13,11:35:14
TXN00041334,CUST08492,15480.61,UPI,Lucknow,10,Low,Unusual Hour,2021-01-23,20:41:17
TXN00043433,CUST07188,15314.14,UPI,Nashik,10,Low,Unusual Hour,2023-02-14,08:24:56
TXN00050901,CUST01684,14883.52,UPI,Ahmedabad,10,Low,Unusual Hour,2022-06-04,18:10:01
TXN00014495,CUST08929,14557.23,Credit Card,Mysuru,10,Low,Repeated Failed Attempts,2025-05-11,04:18:30
TXN00098553,CUST08924,14375.94,UPI,Mysuru,10,Low,Unusual Hour,2021-02-17,20:13:00
TXN00072344,CUST01658,13879.46,UPI,Mysuru,10,Low,Unusual Hour,2024-11-25,14:52:48
TXN00052806,CUST01426,13461.05,Debit Card,Bhubaneswar,10,Low,Repeated Failed Attempts,2023-07-18,03:22:46
TXN00043807,CUST06852,13238.45,Credit Card,Chennai,10,Low,Unusual Hour,2021-09-30,19:38:59
TXN00019299,CUST03188,13234.57,UPI,Patna,10,Low,Velocity Attack,2023-09-02,00:43:08
TXN00080481,CUST06258,13219.69,Credit Card,Ahmedabad,10,Low,Repeated Failed Attempts,2025-04-10,03:05:27
TXN00037702,CUST01618,13139.48,UPI,Bhopal,10,Low,Repeated Failed Attempts,2021-07-21,04:02:33
TXN00057969,CUST04818,13061.15,UPI,Navi Mumbai,10,Low,Velocity Attack,2022-11-21,03:56:14
TXN00049226,CUST08469,12587.81,UPI,Ahmedabad,10,Low,Unusual Hour,2025-12-26,06:11:47
TXN00072907,CUST01136,12444.48,UPI,Bengaluru,10,Low,Unusual Hour,2022-05-04,10:50:56
TXN00056643,CUST05203,12406.24,Net Banking,Indore,10,Low,Unusual Hour,2021-04-03,12:57:07
TXN00076518,CUST06057,12088.86,UPI,Gurugram,10,Low,Unusual Hour,2021-05-08,13:06:47
TXN00028946,CUST05705,11400.8,UPI,Thiruvananthapuram,10,Low,Unusual Hour,2022-08-11,06:15:43
TXN00005673,CUST03031,11345.84,UPI,Bhubaneswar,10,Low,Unusual Hour,2021-08-26,07:55:39
TXN00013101,CUST05570,11278.02,UPI,Visakhapatnam,10,Low,Velocity Attack,2021-07-04,03:46:17
TXN00095507,CUST02851,11144.9,UPI,Mumbai,10,Low,Velocity Attack,2022-06-19,00:46:40
TXN00024895,CUST04589,10929.56,Wallet,Kochi,10,Low,Unusual Hour,2022-07-24,13:54:29
TXN00060910,CUST04359,10617.51,UPI,Navi Mumbai,10,Low,Velocity Attack,2024-11-17,02:14:20
TXN00017556,CUST09194,10427.56,UPI,Noida,10,Low,Unusual Hour,2025-07-31,19:19:39
TXN00048844,CUST06330,10116.45,UPI,Mysuru,10,Low,Unusual Hour,2024-04-22,00:30:04
TXN00052513,CUST08966,9886.88,UPI,Hyderabad,10,Low,Unusual Hour,2021-03-26,20:32:26
TXN00081921,CUST05067,9830.93,UPI,Mumbai,10,Low,Unusual Hour,2024-03-12,15:01:13
TXN00088763,CUST01007,9785.29,UPI,Thiruvananthapuram,10,Low,Unusual Hour,2025-11-26,12:00:34
TXN00024890,CUST02434,9315.57,Net Banking,Mysuru,10,Low,Unusual Hour,2022-05-23,05:17:38
TXN00033727,CUST00355,9275.72,UPI,Bhubaneswar,10,Low,Unusual Hour,2021-10-10,04:38:33
TXN00044768,CUST06188,8904.5,UPI,Vadodara,10,Low,Velocity Attack,2021-10-14,05:59:20
TXN00032574,CUST09211,8471.68,UPI,Bhopal,10,Low,Repeated Failed Attempts,2024-08-15,00:55:39
TXN00004229,CUST09392,8350.24,UPI,Mysuru,10,Low,Repeated Failed Attempts,2025-10-17,02:58:49
TXN00039118,CUST05357,8190.83,Wallet,Bhopal,10,Low,Unusual Hour,2024-11-15,05:09:57
TXN00015350,CUST06051,8176.03,Wallet,Bhubaneswar,10,Low,Repeated Failed Attempts,2024-01-02,05:14:54
TXN00043369,CUST04474,8126.34,UPI,Bhopal,10,Low,Unusual Hour,2025-12-30,17:16:15
TXN00021985,CUST01705,8093.84,UPI,Kochi,10,Low,Unusual Hour,2025-07-30,07:04:19
TXN00056358,CUST00682,8088.24,UPI,Visakhapatnam,10,Low,Unusual Hour,2024-12-11,18:13:14
TXN00088220,CUST08064,8007.11,Net Banking,Thiruvananthapuram,10,Low,Unusual Hour,2022-06-08,19:35:43
TXN00071664,CUST04560,7901.83,UPI,Pune,10,Low,Unusual Hour,2021-08-15,08:57:25
TXN00006453,CUST04535,7701.2,UPI,Mysuru,10,Low,Unusual Hour,2022-07-21,03:17:22
TXN00052903,CUST09608,7641.26,UPI,Mysuru,10,Low,Unusual Hour,2023-09-16,04:34:06
TXN00004769,CUST04712,7595.73,UPI,Surat,10,Low,Velocity Attack,2022-03-21,02:35:46
TXN00053163,CUST08760,7533.24,UPI,Hyderabad,10,Low,Unusual Hour,2025-01-20,00:09:35
TXN00010333,CUST02328,7261.12,UPI,Delhi,10,Low,Unusual Hour,2023-04-23,20:10:41
TXN00087295,CUST09225,7060.78,Debit Card,Indore,10,Low,Unusual Hour,2021-01-03,16:53:55
TXN00027495,CUST02269,6870.15,Wallet,Mysuru,10,Low,Unusual Hour,2023-08-17,12:22:58
TXN00050878,CUST04070,6825.52,Debit Card,Vadodara,10,Low,Unusual Hour,2023-02-19,00:23:12
TXN00044872,CUST09357,6798.94,UPI,Visakhapatnam,10,Low,Unusual Hour,2025-10-23,00:52:24
TXN00051963,CUST01547,6795.85,UPI,Lucknow,10,Low,Unusual Hour,2024-12-03,05:10:14
TXN00024879,CUST03204,6552.41,UPI,Gurugram,10,Low,Unusual Hour,2025-01-12,07:25:45
TXN00091967,CUST06196,6513.87,Net Banking,Hyderabad,10,Low,Unusual Hour,2023-05-22,08:55:32
TXN00097094,CUST00974,6177.08,UPI,Kochi,10,Low,Velocity Attack,2023-04-05,02:24:48
TXN00059719,CUST05179,6117.36,Wallet,Kochi,10,Low,Unusual Hour,2022-08-02,05:46:20
TXN00037101,CUST00658,6096.21,UPI,Noida,10,Low,Unusual Hour,2021-04-20,08:27:09
TXN00066973,CUST02385,5939.78,Wallet,Noida,10,Low,Unusual Hour,2024-03-01,06:13:18
TXN00082373,CUST05203,5662.17,UPI,Indore,10,Low,Unusual Hour,2022-10-27,17:25:17
TXN00040010,CUST02239,5640.34,UPI,Hyderabad,10,Low,Repeated Failed Attempts,2024-12-13,00:51:57
TXN00065591,CUST09934,5361.46,UPI,Bengaluru,10,Low,Unusual Hour,2025-07-14,08:40:12
TXN00011711,CUST02081,5283.03,UPI,Thiruvananthapuram,10,Low,Velocity Attack,2024-04-19,00:21:07
TXN00014774,CUST09489,5137.22,UPI,Aurangabad,10,Low,Velocity Attack,2024-06-05,00:07:33
TXN00047658,CUST00258,4991.83,Debit Card,Vadodara,10,Low,Repeated Failed Attempts,2023-01-08,04:24:34
TXN00095019,CUST07593,4991.74,UPI,Chandigarh,10,Low,Velocity Attack,2025-11-23,03:54:39
TXN00091301,CUST07889,4965.5,UPI,Thiruvananthapuram,10,Low,Unusual Hour,2024-03-12,04:30:59
TXN00077104,CUST06419,4963.06,UPI,Gurugram,10,Low,Unusual Hour,2022-01-13,08:44:46
TXN00050907,CUST02778,4928.25,UPI,Bengaluru,10,Low,Unusual Hour,2021-06-30,04:25:34
TXN00041495,CUST03235,4863.89,Debit Card,Chennai,10,Low,Unusual Hour,2021-12-17,08:40:18
TXN00004713,CUST09274,4863.22,UPI,Gurugram,10,Low,Velocity Attack,2022-02-03,01:47:00
TXN00017096,CUST02129,4823.0,UPI,Navi Mumbai,10,Low,Repeated Failed Attempts,2021-03-04,01:29:10
TXN00052022,CUST07886,4802.24,Debit Card,Chandigarh,10,Low,Unusual Hour,2024-12-02,18:56:18
TXN00053573,CUST08424,4789.43,Net Banking,Thiruvananthapuram,10,Low,Unusual Hour,2023-04-12,06:11:29
TXN00000045,CUST00193,4776.63,UPI,Thiruvananthapuram,10,Low,Unusual Hour,2022-12-07,20:39:08
TXN00094415,CUST00013,4740.11,AEPS,Kochi,10,Low,Unusual Hour,2023-05-28,17:29:03
TXN00012329,CUST05628,4627.31,AEPS,Navi Mumbai,10,Low,Repeated Failed Attempts,2022-06-29,01:49:30
TXN00007904,CUST03250,4624.83,Net Banking,Delhi,10,Low,Unusual Hour,2025-01-20,19:09:07
TXN00015190,CUST06825,4604.14,Net Banking,Aurangabad,10,Low,Unusual Hour,2024-01-22,03:16:28
TXN00084720,CUST09506,4588.56,Credit Card,Vadodara,10,Low,Repeated Failed Attempts,2023-03-23,03:32:05
TXN00092527,CUST07436,4588.15,UPI,Mysuru,10,Low,Repeated Failed Attempts,2023-05-22,04:59:19
TXN00055563,CUST05501,4504.23,Net Banking,Nagpur,10,Low,Unusual Hour,2021-06-26,13:48:21
TXN00090027,CUST05909,4458.7,Net Banking,Bhopal,10,Low,Unusual Hour,2023-07-30,02:32:12
TXN00005840,CUST05394,4319.96,Credit Card,Patna,10,Low,Unusual Hour,2025-08-07,23:49:34
TXN00078170,CUST04151,4259.1,UPI,Chennai,10,Low,Unusual Hour,2021-08-07,15:18:21
TXN00027387,CUST00254,4244.02,Debit Card,Noida,10,Low,Unusual Hour,2022-06-02,16:21:35
TXN00065052,CUST09580,4224.0,UPI,Aurangabad,10,Low,Repeated Failed Attempts,2025-03-12,04:38:30
TXN00085357,CUST07249,4154.65,UPI,Mysuru,10,Low,Unusual Hour,2023-09-06,19:04:59
TXN00057749,CUST07970,4094.41,UPI,Ranchi,10,Low,Repeated Failed Attempts,2023-01-27,05:22:53
TXN00041482,CUST07516,4088.53,UPI,Chandigarh,10,Low,Unusual Hour,2024-04-26,06:34:17
TXN00032390,CUST06648,4044.46,Credit Card,Mysuru,10,Low,Unusual Hour,2025-10-05,03:41:29
TXN00080781,CUST02991,3975.49,Debit Card,Kolkata,10,Low,Unusual Hour,2021-10-26,01:08:18
TXN00067274,CUST00422,3850.22,Debit Card,Ahmedabad,10,Low,Unusual Hour,2022-03-08,05:58:48
TXN00003370,CUST03208,3846.91,UPI,Indore,10,Low,Unusual Hour,2021-12-01,08:05:47
TXN00087518,CUST09848,3766.62,Credit Card,Ranchi,10,Low,Unusual Hour,2024-08-18,18:33:50
TXN00023175,CUST01888,3746.53,Credit Card,Ranchi,10,Low,Unusual Hour,2025-08-08,15:51:00
TXN00002442,CUST07809,3735.39,Net Banking,Nashik,10,Low,Unusual Hour,2025-08-16,17:33:15
TXN00049703,CUST04239,3729.47,UPI,Mumbai,10,Low,Velocity Attack,2024-06-25,02:37:27
TXN00047935,CUST00389,3516.01,UPI,Chandigarh,10,Low,Unusual Hour,2021-11-22,03:20:16
TXN00082006,CUST07137,3503.56,UPI,Gurugram,10,Low,Unusual Hour,2024-11-06,23:38:30
TXN00030187,CUST03604,3453.26,UPI,Indore,10,Low,Velocity Attack,2024-12-07,05:55:16
TXN00034490,CUST04544,3301.02,UPI,Mysuru,10,Low,Repeated Failed Attempts,2022-01-05,03:48:34
TXN00068706,CUST08540,3274.3,Credit Card,Mysuru,10,Low,Unusual Hour,2024-03-04,18:10:16
TXN00007786,CUST08815,3224.91,Credit Card,Vadodara,10,Low,Unusual Hour,2021-01-25,01:12:24
TXN00012922,CUST07746,3207.07,UPI,Surat,10,Low,Velocity Attack,2022-01-10,05:00:07
TXN00033128,CUST03358,3194.1,UPI,Surat,10,Low,Unusual Hour,2025-07-11,10:13:22
TXN00057198,CUST06784,3176.16,Credit Card,Ahmedabad,10,Low,Repeated Failed Attempts,2023-11-09,03:27:05
TXN00042284,CUST06165,3154.18,UPI,Bhopal,10,Low,Unusual Hour,2025-10-30,12:49:49
TXN00025464,CUST06738,3153.28,Wallet,Noida,10,Low,Unusual Hour,2024-08-16,11:59:04
TXN00091480,CUST00317,3109.11,Net Banking,Chandigarh,10,Low,Unusual Hour,2025-03-20,08:45:27
TXN00041336,CUST06634,3083.96,UPI,Thane,10,Low,Repeated Failed Attempts,2022-09-16,00:21:28
TXN00080092,CUST09408,3063.87,UPI,Indore,10,Low,Unusual Hour,2025-08-03,22:25:12
TXN00079036,CUST07816,3061.43,UPI,Gurugram,10,Low,Velocity Attack,2025-08-15,05:40:42
TXN00093916,CUST03161,3059.29,UPI,Patna,10,Low,Unusual Hour,2024-10-16,19:17:29
TXN00023014,CUST03886,3046.72,UPI,Bengaluru,10,Low,Velocity Attack,2024-08-16,01:41:57
TXN00042261,CUST00965,3043.0,UPI,Navi Mumbai,10,Low,Repeated Failed Attempts,2022-03-13,02:41:58
TXN00071207,CUST01668,3021.38,Debit Card,Visakhapatnam,10,Low,Unusual Hour,2023-04-03,18:00:27
TXN00010882,CUST04912,2941.31,UPI,Bengaluru,10,Low,Unusual Hour,2022-10-08,21:34:47
TXN00080264,CUST03559,2914.39,Credit Card,Nashik,10,Low,Unusual Hour,2023-05-25,20:22:31
TXN00032221,CUST03347,2902.63,Credit Card,Noida,10,Low,Unusual Hour,2021-12-30,05:05:42
TXN00037926,CUST04746,2891.82,UPI,Bhopal,10,Low,Unusual Hour,2021-03-27,16:19:42
TXN00036218,CUST07973,2882.17,UPI,Delhi,10,Low,Unusual Hour,2024-10-02,14:16:22
TXN00083268,CUST08904,2869.42,UPI,Lucknow,10,Low,Unusual Hour,2025-11-17,11:22:05
TXN00024070,CUST04612,2818.07,Wallet,Kolkata,10,Low,Unusual Hour,2021-08-24,23:57:18
TXN00085126,CUST04729,2801.48,Net Banking,Aurangabad,10,Low,Unusual Hour,2025-09-10,09:40:00
TXN00000745,CUST05345,2766.05,UPI,Pune,10,Low,Velocity Attack,2022-07-18,03:04:26
TXN00012216,CUST06750,2732.83,Wallet,Lucknow,10,Low,Repeated Failed Attempts,2022-08-03,03:21:23
TXN00018976,CUST00704,2721.62,UPI,Vadodara,10,Low,Unusual Hour,2024-05-21,01:19:16
TXN00078691,CUST09953,2714.21,UPI,Mumbai,10,Low,Velocity Attack,2025-10-06,03:42:51
TXN00061956,CUST01358,2651.94,Credit Card,Noida,10,Low,Unusual Hour,2021-02-02,08:32:00
TXN00037676,CUST01716,2622.46,UPI,Noida,10,Low,Unusual Hour,2022-05-22,05:05:02
TXN00012829,CUST07052,2553.26,Net Banking,Bhubaneswar,10,Low,Repeated Failed Attempts,2025-04-21,00:17:23
TXN00083271,CUST06422,2496.15,Debit Card,Kochi,10,Low,Unusual Hour,2024-09-10,03:05:42
TXN00064396,CUST07613,2451.46,UPI,Lucknow,10,Low,Velocity Attack,2021-06-15,00:29:46
TXN00081176,CUST07828,2449.03,UPI,Kochi,10,Low,Repeated Failed Attempts,2024-03-24,01:14:00
TXN00049570,CUST05043,2434.39,UPI,Nagpur,10,Low,Unusual Hour,2022-12-13,12:21:33
TXN00073407,CUST03441,2426.84,UPI,Kolkata,10,Low,Unusual Hour,2023-01-17,15:57:38
TXN00032612,CUST04139,2423.36,Net Banking,Visakhapatnam,10,Low,Unusual Hour,2025-09-24,08:40:11
TXN00036364,CUST09092,2421.32,UPI,Mysuru,10,Low,Unusual Hour,2025-08-07,14:47:46
TXN00093342,CUST01212,2416.28,Wallet,Surat,10,Low,Unusual Hour,2025-09-14,18:23:47
TXN00029247,CUST07915,2403.72,UPI,Nagpur,10,Low,Repeated Failed Attempts,2024-10-13,04:22:15
TXN00080648,CUST01288,2309.38,UPI,Hyderabad,10,Low,Unusual Hour,2022-03-30,14:21:29
TXN00071687,CUST03599,2262.76,UPI,Ranchi,10,Low,Velocity Attack,2023-07-07,05:25:16
TXN00002180,CUST00569,2254.95,Wallet,Kochi,10,Low,Unusual Hour,2023-05-23,15:54:27
TXN00010168,CUST06824,2243.61,UPI,Lucknow,10,Low,Unusual Hour,2023-05-05,21:04:40
TXN00095406,CUST04006,2231.97,Debit Card,Ahmedabad,10,Low,Repeated Failed Attempts,2022-07-06,05:35:02
TXN00016135,CUST02564,2202.97,UPI,Kolkata,10,Low,Unusual Hour,2023-02-10,07:59:39
TXN00041036,CUST02518,2192.53,Net Banking,Chennai,10,Low,Unusual Hour,2025-10-26,16:40:41
TXN00065331,CUST09214,2190.34,UPI,Aurangabad,10,Low,Unusual Hour,2023-07-13,23:47:33
TXN00079114,CUST07256,2159.94,UPI,Kolkata,10,Low,Unusual Hour,2023-01-11,07:43:09
TXN00034178,CUST09026,2151.72,UPI,Kochi,10,Low,Unusual Hour,2024-03-28,21:25:34
TXN00063666,CUST06863,2143.09,UPI,Gurugram,10,Low,Unusual Hour,2022-10-22,20:07:51
TXN00008436,CUST08653,2140.5,UPI,Gurugram,10,Low,Unusual Hour,2024-05-13,16:40:54
TXN00064683,CUST03073,2119.4,UPI,Ahmedabad,10,Low,Unusual Hour,2024-04-28,09:38:34
TXN00092735,CUST06071,2093.99,Credit Card,Bhubaneswar,10,Low,Repeated Failed Attempts,2022-11-08,02:54:52
TXN00036784,CUST03153,2089.72,Credit Card,Noida,10,Low,Unusual Hour,2023-01-23,05:28:15
TXN00071327,CUST03266,2078.09,UPI,Pune,10,Low,Unusual Hour,2023-01-01,23:58:46
TXN00009871,CUST01795,2053.14,Credit Card,Gurugram,10,Low,Unusual Hour,2024-07-29,07:42:31
TXN00036102,CUST03038,2044.28,UPI,Gurugram,10,Low,Repeated Failed Attempts,2021-02-02,05:22:49
TXN00038218,CUST03323,2026.09,Debit Card,Patna,10,Low,Unusual Hour,2022-01-10,11:08:56
TXN00088000,CUST00915,1971.05,UPI,Coimbatore,10,Low,Unusual Hour,2023-10-20,09:01:45
TXN00002783,CUST08828,1968.99,Debit Card,Patna,10,Low,Repeated Failed Attempts,2025-05-19,05:43:20
TXN00074806,CUST03166,1956.62,UPI,Aurangabad,10,Low,Unusual Hour,2025-03-24,00:00:44
TXN00052937,CUST00005,1864.66,UPI,Vadodara,10,Low,Velocity Attack,2022-04-16,04:20:30
TXN00034343,CUST08745,1830.61,UPI,Mysuru,10,Low,Unusual Hour,2025-01-16,19:54:24
TXN00085474,CUST06820,1792.93,UPI,Ranchi,10,Low,Unusual Hour,2025-09-05,18:39:59
TXN00023391,CUST02589,1757.93,UPI,Indore,10,Low,Velocity Attack,2025-05-11,02:43:14
TXN00025423,CUST08447,1754.94,UPI,Hyderabad,10,Low,Unusual Hour,2025-08-10,21:44:51
TXN00015561,CUST06500,1731.89,UPI,Aurangabad,10,Low,Velocity Attack,2022-04-29,04:33:02
TXN00072213,CUST08683,1726.19,Net Banking,Thane,10,Low,Repeated Failed Attempts,2025-06-05,02:00:47
TXN00023891,CUST06108,1721.2,UPI,Coimbatore,10,Low,Velocity Attack,2023-01-14,01:46:34
TXN00087539,CUST06654,1711.71,UPI,Patna,10,Low,Unusual Hour,2021-12-26,00:55:25
TXN00041957,CUST06582,1709.54,Debit Card,Chennai,10,Low,Unusual Hour,2025-06-10,03:24:52
TXN00019896,CUST02696,1705.44,UPI,Visakhapatnam,10,Low,Unusual Hour,2024-05-02,01:34:30
TXN00056511,CUST07324,1704.47,Credit Card,Delhi,10,Low,Unusual Hour,2022-09-29,03:39:41
TXN00098006,CUST05685,1701.85,Credit Card,Indore,10,Low,Unusual Hour,2022-04-09,07:34:19
TXN00087096,CUST08720,1691.79,UPI,Bengaluru,10,Low,Unusual Hour,2022-10-13,12:24:49
TXN00060074,CUST08375,1685.39,Wallet,Surat,10,Low,Unusual Hour,2023-07-02,18:24:07
TXN00014934,CUST03317,1675.8,UPI,Thiruvananthapuram,10,Low,Unusual Hour,2021-01-17,07:00:15
TXN00079956,CUST06451,1669.87,UPI,Gurugram,10,Low,Unusual Hour,2024-07-13,23:53:48
TXN00098458,CUST00201,1666.77,UPI,Gurugram,10,Low,Unusual Hour,2023-12-25,23:34:36
TXN00064974,CUST06693,1644.12,UPI,Kochi,10,Low,Repeated Failed Attempts,2023-11-17,00:34:33
TXN00090529,CUST00957,1630.57,UPI,Chennai,10,Low,Unusual Hour,2024-01-25,08:10:26
TXN00070790,CUST06210,1615.09,UPI,Vadodara,10,Low,Unusual Hour,2021-12-27,23:01:51
TXN00098174,CUST07107,1609.51,UPI,Hyderabad,10,Low,Unusual Hour,2025-10-10,22:29:43
TXN00096488,CUST06357,1581.59,UPI,Lucknow,10,Low,Repeated Failed Attempts,2025-12-19,04:39:42
TXN00037977,CUST07437,1577.53,Credit Card,Gurugram,10,Low,Unusual Hour,2023-07-10,07:31:38
TXN00004860,CUST09738,1566.79,UPI,Nagpur,10,Low,Unusual Hour,2025-03-03,11:33:48
TXN00002010,CUST01074,1561.3,Net Banking,Ranchi,10,Low,Unusual Hour,2021-06-29,16:08:00
TXN00005528,CUST04677,1523.97,UPI,Vadodara,10,Low,Unusual Hour,2023-06-20,18:03:26
TXN00085096,CUST08231,1520.02,Debit Card,Nashik,10,Low,Unusual Hour,2022-02-14,09:28:11
TXN00084546,CUST04655,1496.06,Debit Card,Lucknow,10,Low,Unusual Hour,2025-10-17,20:02:32
TXN00021914,CUST06047,1495.43,UPI,Mumbai,10,Low,Unusual Hour,2022-02-26,20:57:53
TXN00067264,CUST04733,1486.47,UPI,Coimbatore,10,Low,Unusual Hour,2025-01-20,02:03:02
TXN00044750,CUST04113,1455.07,Net Banking,Kochi,10,Low,Repeated Failed Attempts,2022-12-26,05:59:03
TXN00004637,CUST02512,1446.04,UPI,Bengaluru,10,Low,Repeated Failed Attempts,2023-05-27,05:00:07
TXN00069451,CUST01461,1444.2,Credit Card,Mysuru,10,Low,Unusual Hour,2022-09-24,15:52:42
TXN00098097,CUST05003,1438.11,UPI,Chennai,10,Low,Unusual Hour,2025-10-19,13:06:58
TXN00065873,CUST02278,1433.44,UPI,Thane,10,Low,Unusual Hour,2024-08-26,00:43:53
TXN00011993,CUST00990,1427.91,Debit Card,Chandigarh,10,Low,Unusual Hour,2023-04-24,06:29:16
TXN00098714,CUST00382,1413.19,UPI,Bengaluru,10,Low,Unusual Hour,2021-11-13,23:55:28
TXN00075653,CUST03834,1402.3,Net Banking,Mysuru,10,Low,Unusual Hour,2023-11-01,04:01:00
TXN00009195,CUST00974,1396.41,UPI,Kochi,10,Low,Unusual Hour,2024-04-02,08:17:13
TXN00087007,CUST02597,1395.76,UPI,Gurugram,10,Low,Repeated Failed Attempts,2022-06-01,02:04:09
TXN00005473,CUST03950,1386.09,UPI,Bhubaneswar,10,Low,Repeated Failed Attempts,2022-12-19,01:11:27
TXN00036080,CUST05625,1368.1,Wallet,Mysuru,10,Low,Repeated Failed Attempts,2024-02-08,05:51:14
TXN00095200,CUST01619,1347.61,Wallet,Mumbai,10,Low,Repeated Failed Attempts,2022-01-02,03:10:26
TXN00078122,CUST02058,1344.59,UPI,Navi Mumbai,10,Low,Unusual Hour,2023-08-27,16:22:49
TXN00072913,CUST09758,1342.93,UPI,Ranchi,10,Low,Velocity Attack,2022-11-10,01:38:21
TXN00096550,CUST02509,1320.7,UPI,Bhubaneswar,10,Low,Repeated Failed Attempts,2022-04-12,03:43:08
TXN00050146,CUST09914,1317.26,UPI,Ranchi,10,Low,Unusual Hour,2022-04-23,04:26:07
TXN00003776,CUST08059,1314.21,UPI,Navi Mumbai,10,Low,Unusual Hour,2023-12-19,10:05:45
TXN00089414,CUST04563,1301.38,UPI,Thane,10,Low,Unusual Hour,2025-02-11,21:31:09
TXN00048938,CUST04710,1300.77,UPI,Lucknow,10,Low,Repeated Failed Attempts,2021-01-02,00:37:56
TXN00021841,CUST01038,1295.1,UPI,Aurangabad,10,Low,Unusual Hour,2024-05-25,16:04:17
TXN00092950,CUST09798,1276.19,UPI,Aurangabad,10,Low,Velocity Attack,2023-11-05,00:34:54
TXN00034237,CUST07202,1240.29,Credit Card,Bhopal,10,Low,Unusual Hour,2023-03-26,02:21:18
TXN00092343,CUST04184,1234.0,UPI,Thiruvananthapuram,10,Low,Velocity Attack,2023-10-23,02:23:00
TXN00036012,CUST01184,1229.66,UPI,Aurangabad,10,Low,Velocity Attack,2024-05-27,04:44:24
TXN00054779,CUST03152,1221.71,UPI,Bhubaneswar,10,Low,Unusual Hour,2022-07-28,01:02:55
TXN00081954,CUST01037,1214.13,UPI,Vadodara,10,Low,Unusual Hour,2021-05-31,19:34:01
TXN00054847,CUST09861,1198.34,Net Banking,Chandigarh,10,Low,Unusual Hour,2021-04-16,09:02:45
TXN00015582,CUST07351,1163.32,UPI,Patna,10,Low,Velocity Attack,2023-05-08,01:10:26
TXN00024904,CUST02716,1161.26,Credit Card,Chandigarh,10,Low,Unusual Hour,2021-10-01,17:50:46
TXN00043652,CUST01449,1149.15,UPI,Kochi,10,Low,Unusual Hour,2022-11-30,09:59:46
TXN00066729,CUST06427,1136.93,UPI,Chennai,10,Low,Unusual Hour,2022-08-25,13:04:44
TXN00099960,CUST06421,1133.45,Net Banking,Bengaluru,10,Low,Unusual Hour,2023-09-20,03:38:02
TXN00053741,CUST06162,1127.92,Debit Card,Lucknow,10,Low,Repeated Failed Attempts,2023-11-07,02:11:24
TXN00093129,CUST05961,1112.58,UPI,Indore,10,Low,Unusual Hour,2024-09-29,16:11:58
TXN00038556,CUST07330,1111.47,UPI,Navi Mumbai,10,Low,Velocity Attack,2021-01-23,02:19:03
TXN00036870,CUST00852,1105.69,UPI,Visakhapatnam,10,Low,Velocity Attack,2022-05-17,02:26:26
TXN00031792,CUST04323,1092.66,UPI,Nagpur,10,Low,Unusual Hour,2024-02-18,20:41:30
TXN00038286,CUST02335,1091.64,Wallet,Lucknow,10,Low,Unusual Hour,2021-01-27,14:20:42
TXN00029286,CUST08308,1089.78,UPI,Kochi,10,Low,Unusual Hour,2024-05-16,16:16:48
TXN00028033,CUST08211,1082.88,UPI,Patna,10,Low,Unusual Hour,2024-11-01,07:28:11
TXN00061399,CUST09282,1081.13,AEPS,Lucknow,10,Low,Unusual Hour,2025-11-15,01:16:28
TXN00027985,CUST02826,1065.68,Debit Card,Chandigarh,10,Low,Unusual Hour,2021-03-13,03:24:50
TXN00020910,CUST08025,1043.96,Debit Card,Ahmedabad,10,Low,Repeated Failed Attempts,2024-02-05,01:58:33
TXN00052281,CUST01851,1031.7,UPI,Bhubaneswar,10,Low,Unusual Hour,2021-03-30,15:58:00
